"","Z1","Z2","Z3","Z4","Z5","Z6","Z7","Z8","Z9","Z10","Z11","Z12","Z13","Z14","Z15","Z16","Z17","Z18","Z19","Z20","Z21","Z22","Z23","Z24","Z25","Z26","Z27","Z28","Z29","Z30","Z31","Z32","Z33","Z34","Z35","Z36","Z37","Z38","Z39","Z40","Z41","Z42","Z43","Z44","Z45","Z46","Z47","Z48","Z49","Z50","Z51","Z52","Z53","Z54","Z55","Z56","Z57","Z58","Z59","Z60","Z61","Z62","Z63","Z64","Z65","Z66","Z67","Z68","Z69","Z70","Z71","Z72","Z73","Z74","Z75","Z76","Z77","Z78","Z79","Z80","Z81","Z82","Z83","Z84","Z85","Z86","Z87"
"HJ867",-0.914106864711153,0.92179458043592,-0.790924488153023,-1.52029783916888,-0.918805790851664,0.373137432464841,-1.30993154590056,-1.27698394427839,0.522125673290821,-0.890867847585424,-1.13804296235357,1.27016735329023,-1.39998386591012,0.848168040338444,-1.05085364937037,-1.52877574252832,0.377030847432769,0.126259627232941,-1.35857653364347,1.1997143634374,0.961299725928154,0.76602084423016,0.0416847917721305,-0.133281560810612,0.266994226425295,-1.28573883446065,-1.32940143749076,-0.488467326182196,0.776891562365599,-1.90788035517554,-0.999976873983837,-2.31408488955833,0.339153716689764,0.789145899931796,0.732984315037938,-0.765919318826722,-0.317221629303353,1.38296666760092,0.869445959425309,0.402482052236901,0.45068744567408,-0.563940600460078,-1.00348155025783,-0.849198834288671,0.291371238414784,-0.459806974555945,0.375528901877091,1.10829813883474,1.34622807784049,0.616262326195191,0.528220682490503,-0.361043239109808,0.0107802966755634,0.228456123977189,1.01301720516577,1.31992341449432,-0.63289274604653,-1.05830873065081,0.425101189389792,-1.16294853610406,0.350037761486751,0.442151631056165,-0.303298679798459,-0.898777787922984,-0.00867237026685721,-0.388672285662071,-0.599678624016405,-0.0970328475925606,-0.537812202303594,-0.388042942860247,1.03937724834377,-0.390458522084814,0.0269455261711976,-0.0369725570734115,-0.41624650629215,0.618069814648917,-0.131333036508844,-0.817758326187876,0.10982979156596,-1.12519537301221,-1.61198843027129,-1.05368802016516,-1.16554988938174,-0.979021018753526,-1.09626954658253,0.803276640452041,0.0867742724548745
"SC361",-1.64458068560153,-0.424668281006873,2.26202129125399,0.441402801784963,-0.707004647989186,-1.66005044068925,-2.44191790135955,-0.425577294519129,-0.607033701337199,-0.763532097890774,-1.56123115808315,1.83701850169245,0.131365491064421,1.09799456181375,0.961498767232136,1.05614569374831,-1.56811258612445,-1.00782978624282,-1.30007715548638,-3.97322253248774,-1.35829416094746,0.0693033385274732,-2.16071846560338,0.868148173527522,-3.28714223797726,-1.42318886175797,-0.115597406456248,-1.44740890206662,-1.87008750752149,1.18911495768196,2.03943163808519,-2.54844581935336,-1.07954561287448,-1.66057215335935,0.718049438302551,-0.830066818752277,-0.619670230243838,-1.45884380369816,-1.88642182871516,-2.4209143656723,-1.15921223175519,-1.81524439583525,-0.6701284767182,-0.672116589333626,-1.57303886593075,-1.91795365880578,0.695887075001689,0.837299462849129,-1.71552464884394,-1.81909141316373,-2.32253814996134,-1.1737908641729,-0.439944250866962,-0.85335497577653,-0.58736185244845,0.177089972343838,-1.8138895249068,1.2588935765814,-0.708553792921028,-1.47993939178523,-0.466361710615903,0.0924117901284571,-0.600679374828403,-0.637356695805783,0.924050651107532,1.03682551607027,1.37698568469832,-0.269818602034597,1.17607949806357,-0.985507434395989,-2.3105800616911,0.162282339859995,-2.81152731388043,-1.95551303855481,-0.0991843063796712,0.876025691434542,-0.152714071535696,0.693459508721352,0.13675649784325,1.9449504505157,-1.25789419066796,-0.995990765332394,2.46916604832059,-0.589207526532351,-1.36076471987296,-0.761034240991095,-0.909677299237603
"SC388",0.427427108757088,0.114112791667188,0.413416632978697,0.861103405792303,1.16719681781215,-0.276756853483025,1.12922769802911,0.579511216092168,0.00803340097400061,0.718163377538339,0.320775305057177,-1.10477771771943,0.0534129103543075,0.139392576674429,0.879108802207824,-1.37435880564643,-1.16650930482998,-0.0333739994447346,-1.58090216584729,-0.100409147169165,0.413761725838606,-0.367986556186556,-0.56772947922308,-0.176672659588591,0.682030728059229,-0.52060277084247,1.70365302872649,0.946717713514592,-0.180389513873149,0.452694909044714,-1.22564870919475,-0.0379913468805851,0.642424200008879,-1.50001940461904,-0.570795959650266,0.190709876729367,2.02513574660566,-0.021968858662096,-1.86340455003977,-1.01656193367353,-0.77133836982563,-0.616807276975429,0.27384132485132,-0.533266617347708,1.06525042616653,0.745320622353013,-0.0243047917589677,-0.80722324535641,-1.12570458254974,-0.706263215986481,-2.50163856512602,-1.23690207767261,-0.544339852688123,0.652730781936268,0.252128521297963,0.221860289538464,0.373163563424896,-0.886867148337781,-0.591198457190613,0.179556803850916,-0.285527408709052,-0.164783831732644,0.88227018305878,0.624884114695447,0.367356184098714,-0.457279593700937,0.238278664395113,0.159515412707274,-1.04662644901224,-0.73868997761547,-0.924450385426114,0.0878122178526757,-0.550141392153993,0.28920138432789,-0.809513083451252,-1.30503713070224,-0.923771535969164,-1.68887437900168,-1.16240074574839,-2.07997802369772,-1.09328780991757,-0.535594270773075,-0.696330418652411,-1.10890665030709,-1.04309434306361,0.203916269502055,0.796378950578863
"SC391",1.10574846514982,0.575482615467899,0.0297217684984051,0.298255723077167,0.433870592499842,0.239343907979687,1.19629981580345,0.40629627650789,0.705714536089268,0.620433514862879,0.952059198819141,-1.28478803343544,-0.961683892596021,-1.12784573745354,0.810345342546545,0.415181452529556,0.371792670737572,-0.666359680891405,0.391276735295022,0.326903540072141,0.404646465781467,0.372789407351848,0.0140238775127183,-0.0296101268092239,-0.0360292322701021,-1.0887304419344,1.0115953571724,1.07606985559978,-1.48724771745784,0.764270357333941,1.35740058628409,0.825802786539932,-0.891576072202488,1.20180418983992,0.407638778047848,0.174435786323327,0.476363132806716,-0.267667989882874,0.0364149600302221,-0.113893668232243,0.00660902655063931,0.580983446321862,-0.504253476671859,0.502264427789461,1.43230076825424,0.257461417191731,0.238969334165917,-0.573559662125752,0.503844558157703,0.432133675220639,0.900417223075747,0.89787012271652,0.142607698761902,0.81497046394585,0.0606627229971267,0.638636338044382,0.938454218127767,-0.445363687091883,0.320225266486032,0.277878613564459,0.221901613171292,-0.685735671302394,0.556127148616757,-1.32163364843263,0.569927519894197,-0.569938356160829,-1.42472600236272,-0.415311434722068,-0.942236949201714,0.844712982739661,0.577034766420824,-0.334708046471798,0.723814857438854,0.317621458737525,0.40868529212788,0.178356390665596,-0.3487136797253,0.173286348019787,1.0869987100497,0.18960986862198,0.34429422690152,1.12476034416429,0.0405619043894764,0.712627773216295,1.04060644712621,-0.922667574285224,-1.07019815342322
"SC424",0.643988257252204,-0.871831440652485,-0.521445712176538,0.156240620492749,0.290007878583794,0.273443944847817,-0.0427710915338237,0.0189925425783168,0.60955607715196,-0.641786849172387,0.87355498819661,0.307343681044633,0.942406339367667,0.00334859424549264,0.690974401361143,0.854264014325103,-0.859343018341262,-0.381572445194426,1.34252013603333,0.241233003024852,0.612301349204013,0.0120950800505608,0.752214137285018,0.161142189781057,-0.187231087460124,0.862224375963863,0.203259261798582,-0.545108197585416,0.634482255756522,0.410265139655565,0.763298520549371,0.550181950047228,-0.130097228585791,0.0528691294856569,-0.243593972410726,0.871852254453833,-0.118031009553404,-0.542908804388869,0.728072048829088,0.401237666460254,-0.820179597237259,0.791888057139292,0.652987697156649,-0.907516096656454,0.304843678127049,-0.270350218781822,0.00399103579586925,0.0198390036843675,-0.730991698084134,1.14185165708537,0.447729392663302,-1.43757969082383,-0.561843908319421,0.671331990762531,0.643127568411949,0.77459837469678,0.590984890407188,0.703690484608111,-0.137017982263992,0.154872526908773,-0.158468315518081,0.190636416449661,0.380406060847275,0.872101561834364,-1.19375092909275,-0.638589167447879,-0.940900463845638,-0.116632862475288,0.0757219125784449,0.839420829728298,0.405649006983461,-0.237312410998574,0.10938050543153,0.360372091612841,0.91204321840829,-0.747966444574709,0.579494365091783,1.13631162243158,1.19471353848467,0.515243513856821,0.668302094988539,-0.342310719410349,-0.251630912018776,0.944574913114713,1.08326360776679,0.936815927287973,1.23320764712435
"SC442",1.4450177011423,-0.981278534230199,-0.62192824884936,-0.134762506873992,0.174658117888419,0.580491298631311,0.318940379102614,-0.138591913174117,0.69169981275089,0.335117240537651,-0.430247029380891,-0.284238200099164,0.624739448289847,-1.98518718940163,0.508622764667917,0.755555422664666,-0.582124880651353,-0.13772959638358,0.595280761941551,-0.00657622919855657,-0.315662473025573,-0.11122421119555,-1.7430879389609,-0.738435608180351,0.381970957897897,-0.861910406265678,1.22082844927346,1.23206982508128,-1.534568418824,0.661003289078194,0.108975950021627,0.359638199894791,-0.310455140929847,0.0641374398939495,-0.564164007325583,0.0548240341230579,0.126044892107571,-1.29970209899803,-0.180689307179788,0.108593136338722,-1.4370375219763,0.791515196701981,0.0969456677286076,-1.02999819074095,1.02188058153936,-0.337149830555813,-0.276992292866743,-1.48907762550198,-0.813315153109571,0.444182135459318,-0.62966702649404,-0.770612245064083,-3.36124366626613,0.824458133748713,-1.57485705794263,-1.71967288150637,0.836451714050607,-0.624153100092255,0.3316286482556,1.06410957942455,-0.146484400655041,-2.98692761512942,0.787177361550694,-0.38543063927474,0.378640322967585,-0.100902149893734,-0.881446737575776,-0.474932093262415,-0.639428409455816,2.10276729811454,0.0433936826643682,-0.357265330986672,0.0520380720897699,0.137767625560125,0.55151239033439,-0.699369158446908,-0.849134516991717,-0.230933730895839,-0.0931386172841296,0.322613089997865,0.13402206163501,1.42470609057984,-0.388670836641433,-1.13543341964063,-0.91629742906185,0.834606549542637,1.49677806451405
"SC443",1.66925765447389,-1.49763569884586,-0.509212464275607,0.0837603750031294,0.711314435386932,-1.78138351295835,-1.13728071482402,-1.3203593252936,0.337031460256137,-0.762383550291084,-1.0886573775963,1.51638079472012,1.42617156964848,0.575583104478724,1.37520309978116,0.999244604712845,-1.32066483216587,-1.19034343286255,1.28074760995225,-1.11559372386858,-1.34870864268466,0.103223139304832,0.500423019476777,0.694555965588827,0.485903170690881,-0.742032870528049,-1.96049667411043,-0.0126467706367566,-0.0918667880427189,-1.77129330661056,-0.657334222922293,-0.180748139566564,0.0467853419260758,0.735206141845494,0.6739248426001,1.03859804623976,-0.450634543850974,-1.20176630114947,0.78951441132425,-0.228825451451743,-1.67373863932895,0.168589485588538,0.521071756828951,1.4926721740836,-1.38548148268566,-2.87355749505903,0.890291901391587,-0.402212173814043,-0.903782120664302,1.38157094119891,1.17357422429489,0.376500674298733,-0.921386540130497,0.701615893395205,-0.00549653669920011,-0.417016128300188,0.656505341370473,-0.45707351151458,-0.711012843602411,-1.53052293678858,0.134906830472201,1.25806612074342,0.380196291604473,1.04896649119665,0.476383294053242,0.148583234353796,-0.0199411799144915,-0.463758069173015,0.886736998119413,-0.744226767315307,-1.22036137182779,-0.179723688333279,-0.8288024439098,-0.467639344994198,0.509756229644817,-1.3500885817041,-0.14248723940834,0.0532095700448663,0.295274999451857,-0.469441504971966,-1.78838578436679,-1.6463330480755,-1.6927137471895,-0.849524727580281,-1.07762561312351,-0.988860398909803,-1.11987008330301
"SC457",-0.217800554254188,-1.45759095096479,-0.457330547795192,-0.565303161012314,0.333009786752978,0.119246475411431,-1.07994988367002,-1.73078104511834,-0.470702783156732,0.21371028106183,0.913874256287767,-0.259832101079872,0.620147354685182,-0.691686979961681,-1.05235194790738,-0.539109849106371,-0.126835519132657,-0.329466016562303,0.860487878140717,0.259068472087125,-1.26793814750667,-0.961834360260551,0.742293991593044,-0.077824690388684,-0.221844384885997,-0.869578360132914,-1.67456647811894,1.01155033844796,-1.59472458861923,-0.0892708235140223,0.369069190894443,2.07992024332941,0.0537850171583752,-0.19498729528318,-0.429594536289233,2.00280011613966,-1.76670945544595,-1.05640436681763,0.640948425724572,0.0761977090306411,-1.17028652000007,0.664715886896708,0.526884995239468,0.281028228673868,-1.45839880699167,-1.6559916069669,-0.400378717353276,-1.51621101149551,-0.675119745350016,1.24225310532873,1.13044950139454,0.338344392183842,-0.923545453721816,0.402662514656141,-0.924126697335715,-1.00412769549329,-0.0147422869046302,0.0640130983914603,0.265829121109188,-1.0565238580163,-0.476124568636592,0.545607884799172,-0.87705148568309,-0.875843778260779,0.10118467551862,-0.746425245246956,-1.11770868521513,-0.462036006968239,1.22367968084677,1.36195652562355,-1.2722266304707,-0.468991001250498,-0.935357868462732,-0.455227163970797,-0.552452223953418,-2.30778293642527,-0.801993839853763,-0.266773492155455,-1.11580368930638,1.59989825831109,0.695426382342286,-0.834076978308457,-1.33008973832369,0.52558160867638,0.992618518024123,-1.31670899476671,-0.807136864505021
"SC455",2.82665856293672,-0.837874300327359,-0.619262106975807,-2.69539556868225,-1.16398842847652,0.284754271213574,-0.529451983276577,1.37097800432074,-0.309284896937554,-0.915239404651842,-1.30362289824987,0.947936406345844,-0.996333685691449,1.62366568828836,0.515578338459971,1.2059842959251,0.305190519832453,-0.990859107620247,1.09019539503713,-0.586904399092791,-1.32551262046619,-3.19583129325393,-0.807465468228913,0.383864641596628,0.412560916959948,-0.0413063165913671,0.5796719924606,0.679844230622993,-0.845998394717039,-0.603285640966862,0.0252116214460301,0.880712386805092,-1.97135250797704,-1.8238895059434,-3.16245267691113,-1.83721464414398,-0.725748803812463,-0.787758730778737,-0.153084744739042,-0.130108041500824,-0.34489668330935,0.698021543472071,-1.52954373288021,-1.26084001552818,-1.06600418999579,-0.0592167235016757,-2.91604555206604,-1.82016839924447,-1.14433448188617,-1.76594610530282,0.261175169902819,1.24555842561416,0.0505551080802955,-0.372804382314758,-0.0306984132991052,-0.119326425041782,-1.47057120911822,-0.0400382869126293,-0.0552424012773092,-0.523210678285823,-0.27112241618083,-1.1518457522755,-0.576749506258755,0.495103176782235,0.573497023606317,0.201866848700162,0.799175440986223,-0.784528227328893,-1.33421966047566,-0.837012086570213,-1.64708571910736,1.84821350757888,-0.740905820348187,-1.43066192547559,-1.68960500117067,-0.699196181232223,-0.740266754791266,-2.0004572362696,-0.862588529073272,-1.4451573949698,-1.70571314525487,-0.52455550095338,-0.853148038632364,-1.22387898363034,-0.961521595139672,-1.03572137411558,-1.06072901202793
"SC389",-0.147140721226966,-0.661781534007703,0.721239430489251,1.08455701377989,1.00272691458857,-0.277101467352453,0.881103382490729,0.958396917699902,-0.67280564483696,0.632161786027117,1.12917008009567,-0.267581051763584,-0.368646319420984,0.30067074725977,-1.04222256803196,-0.595922164153689,0.10654367079024,0.260806748170004,-0.0340616723897777,0.0894875186582171,0.430236358318906,-0.031173135404508,0.88752181343034,0.081127135950209,-0.0578419889017043,0.319187243231625,0.192663146206293,1.08494347250721,-1.24219252184412,0.704275315563094,0.687900881958695,0.438971035654837,0.629988944958206,0.817343768760437,0.160767258877216,0.899840152156175,1.26096532224003,0.759452889883501,0.687711284108499,0.349130591431788,0.494665865264241,0.62710144378326,0.35729461405497,-0.0774906849115782,-1.48116932804702,0.116456369251928,-0.874130163813648,-0.706256056470296,0.0968114576304982,0.446994154476895,0.613771287515915,1.08898500949269,-0.245268909816752,-1.1393985053478,0.16028223477794,0.270738021306192,0.34568183308514,-0.138444587252422,-0.675337148969003,-0.267167552763353,0.253273724361783,-0.0480095139863264,-1.12901053528961,-0.920434277928228,0.554218318806652,0.485590484358728,0.825861797243479,0.680892009703246,0.889639950683759,-0.659714310093247,-0.576071961462527,0.599393825837379,-0.479607325183828,0.10211162988646,-0.636930520688329,0.588367891444694,-0.283371615149935,0.294351101046887,-0.452879218883224,-0.162277689898097,0.703176889259568,-0.952214995093688,0.937676806564552,1.21406901803265,0.37987584426232,0.483787237819109,1.12073518588685
"SC408",0.75427808239382,-0.800624119706282,-0.0156354611724922,1.09242568190434,1.22647624702035,0.232001693810742,0.984885979529552,1.82023426626576,-0.647455542868559,-0.314794846245756,-1.13739787817772,0.0627600478680247,-0.639471344965676,0.727144259942883,0.518841379722052,-1.64988701034896,-0.333788839858917,-0.612501125587774,-1.37164679997716,0.349239666488674,-1.28388214896843,-0.237922049000006,0.0174966531258336,-3.13311684129322,-3.26987834459481,0.0427500413571794,0.0685789044430823,1.20758847277271,-0.995683984517864,-0.48457562591001,-1.64510095339814,0.334280907452075,2.25927480142897,-0.328974651233789,-0.833489687163639,0.510885266078559,0.712630489798295,-0.48565108702939,-0.453511071419086,0.226595662900609,0.662847643855498,-1.24552979610764,-0.811747567204313,-1.39048868848464,1.84879445861782,0.644276683044909,-2.90557349693568,-0.942006400398226,-1.21646972750125,0.65741573065407,0.530674095181209,0.86615353126947,-0.251527219810123,-0.78703584669458,0.0651575078498235,0.00622182103195296,-0.150274337600485,0.649359625600949,-0.21274895525398,-0.677908614580001,0.0300387048003658,0.715433343226575,-1.33675036550825,-1.0689266986581,0.795584389945777,0.669646770746382,0.764612672978335,0.180949834394905,0.952667585285484,-0.809099832571154,-0.0309118915623626,0.684842194070764,0.151837944728674,0.122558866117762,-1.43286613454255,0.423861248863048,1.04923192021667,-0.514146663496522,-0.826399293985422,-0.484301740587988,0.513396202167315,-0.666027786067595,1.40526056731084,0.81406090797198,0.724683019357609,0.100096842743641,0.952650077943426
"SC409",0.18596035065239,0.356339437228002,-0.866167490204645,-2.16461728777234,-1.15273236374703,-0.93572665459261,-1.40664312587937,1.08364200807651,-0.510325525350898,-0.628939298837904,-1.24340527418953,-0.949148208603863,-1.92922632658975,-0.0959810971381169,0.510875999665536,-1.45858329488566,-0.950088855304582,-0.880285976673229,-1.64018236950852,0.104844949054349,-1.20159816312061,0.285665569510989,0.190478776691273,-3.15035436493194,-0.122679707773482,-0.731617681589457,1.44857460682356,0.824985614791173,-1.56462590891292,-1.15870989354579,-1.63033911540966,0.436921902505049,-0.437808196358752,0.170123628200056,0.400998857574518,0.728539815999081,0.733918250588291,-0.30963814772661,-0.150041248639582,0.649974240151979,0.402204372127176,0.0950286432805257,-0.709649535460707,-1.61169824067249,-1.24540883796518,0.209792697219398,-0.0784506301187837,-0.643513835477086,-0.957053497297268,0.514828094289441,0.516456916444169,1.05578288183329,-0.368053915548634,-1.04351171927833,-0.519061998440024,-0.276402628280474,0.0784062284811791,-1.43567780570209,-0.729584784794401,-1.60026711045059,0.408185902465018,-0.00922215248250049,-0.894952522836888,-0.415859936220373,0.808491585635614,0.684085860018454,0.491660542437489,0.355603569184735,-0.972789576677993,-1.03913915469973,-0.7073845748779,-1.07105202924046,-0.467203495302142,-0.0640427549163612,-1.14890861358694,1.10213527626596,-0.940161204637299,-0.278497612235172,0.0272332060378557,0.00446058674533866,0.87230644275206,-0.629877924796228,1.11658645731717,0.684429597826167,0.704209100648883,0.572972715527247,0.962164849972766
"SC445",-0.363869928638693,-1.55858780233738,1.77269800539349,1.35592904201163,1.58961435497608,-1.54529812508703,1.99969759197225,-0.207657418864844,-0.302892518599438,1.09549208481236,0.327971772183903,-1.63828528159977,0.229965861797174,1.19530598104658,-1.06155594137567,0.695209353286989,1.06323638802587,-1.20638968597903,0.357753877754279,-0.754560114269262,-0.321431663533482,0.355823606265418,-1.40474988230279,0.381204083842997,0.656389624895716,-0.43023719763519,-1.22409624197044,0.540459300062677,-0.251087071644602,0.533429715718531,-0.359002961549867,0.963982824586397,-0.845393949457323,-1.88426066383354,0.426798678040169,-0.968766778766566,-0.680063599047149,-1.2870344144317,-2.06914734738377,-1.55633035897902,-1.07386810459891,-1.17723774247162,1.22206677122178,-0.964141999302626,-1.10167636740898,-0.00287809536842238,0.41590596295191,1.05581672894994,-0.00598168326001578,0.978080430223358,0.0427082550172463,-1.38223657849812,0.942854071807182,-0.307385023844211,0.300125890963408,0.290920731374965,-1.82381853502919,-0.615290506716271,-0.523283208345032,-0.435881180807583,0.307891916586891,0.8751749243087,-0.105146543295083,0.90366404020235,-0.630328613682387,0.361396755319885,-0.144889137674579,0.579063668905207,1.98109146250115,-0.417632296374167,-1.69952912118119,1.8475526778449,0.283939248439811,-0.170687319332203,-1.08591112693838,0.486380940793104,0.332413924937577,-0.973522588550081,-0.466274976736777,0.629640143367063,0.278992803938639,-0.560705059858636,-1.13647615721804,1.01068935672095,-0.940104512201453,-0.00853751269460221,-1.11500228048985
"SC446",0.00368504666509669,-0.593328371777689,0.758978637856439,0.642915355608462,0.504544111773372,-0.160429869741565,0.639829930622011,0.8406868735929,-0.646636384639817,-0.960697366582381,1.31890719652533,1.13787067673747,0.339506637137594,-0.336749145653445,0.850315967676953,-0.0293366872778813,-0.260557498378474,-1.09252576345478,0.0918415411971903,-1.36637895579488,0.32790815532018,-0.0589348884385121,0.563142578104558,0.37344583765614,0.049096566176473,0.779190304802382,1.841264912931,-0.731541384867161,-0.0174879346017377,1.16218489128618,0.433731423961705,0.593083628068736,-0.0781189633038851,0.656280053590777,-1.4429703390753,-1.08081050458071,-0.913707495599182,-0.725576232429396,0.209681580798523,0.132887107975263,0.310751078489253,0.785709299700476,1.32423288669135,0.0194858769208261,-0.499808841492407,-0.0487204038516081,-0.678211204716935,-1.20354791275483,-0.351060791344289,0.905235674309178,0.566918978433046,1.02471640959384,-0.21870424266576,-0.384205930661654,0.355470012070979,0.413996172951539,-1.92422914704436,1.02506024637651,0.506722165937463,-0.00146408617851439,0.207904911321682,0.755884590286254,-0.920019488893048,0.315138617037317,0.33562180569283,0.515310845433701,0.704883714425953,0.484595664662289,1.34861590881849,-0.340663099246063,-0.60339535298014,1.28163351856314,-0.729019781949614,-0.292753322252604,-0.49819532105954,-0.027990343959783,-0.920240814056785,0.171866242707674,-1.18871608611434,-0.12668423199819,0.759682610498785,1.47184989663194,1.30318401544161,0.908597529339783,1.04995246438162,-0.259886713193784,-0.542837219722488
