"","C.0.LGALS7","C.0.IFI27","C.0.SERPINB2","C.0.KRT14","C.0.HES1","C.0.FOS","C.0.KRT5","C.0.LGALS7B","C.0.XIST","C.0.JUN","C.0.MT1X","C.0.KRT17","C.0.AREG","C.0.HSPA1A","C.0.HSPA1B","C.0.ARID5B","C.0.LYPD3","C.0.S100A2","C.1.IFI27","C.1.FOS","C.1.JUN","C.1.DUSP1","C.1.GADD45B","C.1.MT1X","C.1.HSPA1A","C.1.XIST","C.1.ZFP36","C.1.HSPA1B","C.1.ARID5B","C.1.CXCL14","C.1.ID3","C.1.EGR1","C.1.NEAT1","C.1.DDX5","C.2.HSPA1A","C.2.HSPA1B","C.2.DNAJB1","C.2.ID1","C.2.KRT14","C.2.FABP5","C.2.MTND3","C.2.HSP90AA1","C.2.ID3","C.2.MTND1","C.2.SOD2","C.2.APOE","C.2.IER3","C.3.MT1X","C.3.XIST","C.3.IFI27","C.3.APOE","C.3.GSN","C.3.TPPP3","C.3.CD55","C.3.MRPS6","C.4.HSPA1A","C.4.DNAJB1","C.4.MT1X","C.4.APOE","C.4.HSP90AA1","C.4.MTND1","C.5.HSPA1A","C.5.HSPA1B","C.5.XIST","C.5.IFI27","C.5.HSP90AA1","C.5.MT1X","C.5.DNAJB1","C.5.IGFBP5","C.5.CCL2","C.5.CRIP1","C.5.COL1A1","C.5.SOD2","C.5.CEBPD","C.5.IFITM1","C.5.PTGDS","C.5.MTND1","C.5.CFD","C.5.CRYAB","C.5.CXCL14","C.5.C11ORF96","C.5.COL3A1","C.5.MTND2","C.5.APOE","C.5.APOD","C.5.IER3","C.5.CFH","C.6.MT1X","C.6.GSN","C.6.XIST","C.6.IFI27","C.6.DNAJB1","C.6.EGR1","C.6.CD9","C.6.NFKBIA","C.7.APOE","C.7.IFI27","C.7.XIST","C.7.HSPE1","C.7.S100A11","C.7.HSPB1","C.7.HLAC","C.7.ATP1B3","C.8.MT1X","C.8.CXCL14","C.8.IER3","C.8.DUSP1","C.8.ZFP36","C.8.GADD45B","C.8.HES1","C.8.HLAB","C.8.JUN","C.8.MTND3","C.8.SOCS3","C.10.HSPA1A","C.10.HSP90AA1","C.10.DNAJB1","C.10.RGS1","C.10.LMNA","C.10.DUSP1","C.10.KLF6","C.10.CXCR4","C.10.HSP90AB1","C.10.TSC22D3","C.10.MTND1","C.10.PPP1R15A","C.10.MTND2","C.11.LGALS1","C.11.HES1","C.11.IFI27","C.11.FOS","C.11.VIM","C.11.IGFBP7","C.11.TIMP1","C.11.JUN","C.11.HSPA1A","C.11.S100A6","C.11.HSPA1B","C.11.FABP5","C.11.GADD45B","C.11.ATF3","C.11.DUSP1","C.11.ZFP36","C.11.CST3","C.11.XIST","C.11.IFITM3","C.11.CCL2","C.12.HSPA1A","C.12.HSPA1B","C.12.JUN","C.12.HSPB1","C.12.HSP90AA1","C.12.FOS","C.12.LGALS1","C.12.LUM","C.12.CXCL14","C.12.PPP1R15A","C.13.XIST","C.13.EGR1","C.13.DUSP1","C.13.JUNB","C.13.MT1X","C.13.ZFP36","C.13.CEBPD","C.13.JUN","C.13.CRIP1","C.13.FOS","C.13.APOE","C.13.ATF3","C.13.HES1","C.13.FLNA","C.13.C12ORF75","C.14.FOS","C.14.MGP","C.14.XIST","C.14.ZFP36","C.14.HLAB","C.14.CEBPD","C.14.CCL2","C.14.IRF1","C.14.HSPA1A","C.14.SOCS3","C.14.FOSB","C.14.ATF3","C.14.IFITM2","C.14.EGR1","C.14.IGFBP5","C.14.RGS16","C.14.HES1","C.14.DUSP1","C.14.SPARCL1","C.14.CYR61","C.14.GADD45B","C.14.DNAJB1","C.14.IER3","C.15.MALAT1","C.15.LDHA","C.15.S100A11","C.15.MTND2","C.15.CD59","C.15.UQCRH","C.15.KRT10","C.15.CD164","C.15.HSPA1B","C.15.MTND3","C.15.DNAJB1","C.15.SOD2","C.15.HSPA1A","C.15.NEAT1","C.15.NDUFA4","C.15.MTND1","C.15.MTCYB","C.15.ADIRF","C.15.CD74","C.15.MTND4","C.16.LGALS1","C.16.HSPA1A","C.16.KRT10","C.16.MGP","C.16.FABP5","C.16.XIST","C.16.CCL2","C.16.HSPA1B","C.16.FOS","C.16.IFI27","C.16.S100A6","C.16.SAT1","C.16.HES1","C.16.TM4SF1","C.16.IGFBP7","C.16.MYC","C.17.HSPA1A","C.17.HSPA1B","C.17.HSP90AA1","C.17.FOS","C.17.HSPB1","C.17.MTCO1","C.17.MTND1","C.17.JUNB","C.17.MTND3","C.17.HSP90AB1","C.17.XIST","C.17.JUN","C.17.ANXA1","C.17.TXNIP"
"V1",2.89710286322338,2.06287129465697,0.658819620788086,3.39230561095224,2.60387521278052,2.96265884634131,2.14131308524007,4.10297510626029,1.5164334062884,2.73340777867196,3.19446978216277,0.942099554195315,0.0799593798270363,3.10641980468129,2.68717104749198,0.36686836503775,1.9929676597493,1.41474709393891,1.6721334937365,4.20515455635039,4.21908238979711,3.79384232736584,2.52766111640627,2.29905298670932,3.87072174557344,1.66271299965106,3.58070679455392,3.39070192831004,0.952823326692325,4.48770385010084,2.00143210429897,2.52611722880069,3.25897284011705,1.96780742505017,2.19350332956019,1.48937744094552,1.65254047452064,2.06945684631523,0.79665298576331,2.51467859082032,3.40314469056934,2.01615187682411,2.38680689449572,3.51819790342944,1.02886295663594,1.94256424325698,1.54322011961211,2.46077824807579,1.78965820641255,2.4842767634554,1.05927518094358,2.82361430767864,0.328243673755731,0.379416997004924,1.66709692763251,2.14668839077356,2.23910920875855,1.23773784886601,1.71274836727493,2.29341143304384,3.37257165109242,2.1157444721093,1.58967734241893,1.55254500480328,1.52837310156377,2.19538340104326,0.712587635657599,2.14569490231691,1.63173119511707,3.91026766292836,1.07158810184254,1.31956868818423,0.625862424562548,2.08754868490831,1.65949407139598,0,3.30495258781522,0.891150466164803,1.27810622782804,0.738137687149746,1.38507923120862,1.59776953882124,3.57738569161985,3.21924708165503,0.245653103877013,1.89391612304494,1.55216913039231,2.00097871283779,3.51598069560214,1.58971512512986,1.37854554881918,0.987730524061278,0.422453096108591,2.57262357800261,1.13129529686706,0,0,0,1.32142593400253,0,3.67586216546688,0,0,1.5570737563029,4.23120591300926,0.875569008436689,1.62604877952673,1.64829333767851,1.65607394110806,1.59160950287123,2.44066738819264,2.71298893871485,3.40949680202969,0.947458887109731,2.6826667863815,2.92736813515262,2.77166781158587,1.823858447243,3.18668345319377,3.0376518208835,2.45968933473004,3.35746110544913,2.56426647786303,2.4247507820244,2.6826700668712,2.70547179860008,3.39080871741245,1.53550186014558,3.055046655488,1.25879197510728,3.54185805634118,0.585708411023494,0.224763503812368,0.183203306448143,3.34982329343511,3.52026709725195,1.76212793572524,3.05282424640861,1.77240904872819,1.98651767961161,2.24194924068265,3.20269508567289,2.75609147015711,1.13244583416451,1.54460039189718,1.09599914238432,0.498829215152604,2.51186170120657,2.4367173904243,2.62579116528824,2.00998507519903,2.73698837991229,2.06409998911442,1.41142217050167,0,0.732326357711892,2.66460600563463,1.91595809027516,0.509978445310213,1.63010615408567,1.79067147057986,1.25436398089915,1.3315219342768,0.342403908508328,2.02037488027945,0.280054377177759,1.93426438673249,0.257931769668217,0.324127007113753,0.503343531200678,3.12633674833242,1.04757239165464,3.98410134900307,0.0721817359219551,2.36700263197041,2.3490477776752,2.5649856389248,0.851647951921305,2.77290822580561,2.19505932587035,2.39828565772383,2.26926850226152,1.90775271343547,1.55554015620193,2.18877505127341,1.83919212284058,0.994513205971429,0.531473232275033,2.57185550613543,2.06626987484027,1.62755767285446,1.53509815527205,2.16809057212447,2.58500383789063,1.4219996018292,5.69399271366576,3.69821597560488,3.04132781085048,2.7787458768849,3.06831779718659,1.54142866705989,2.25109678499621,2.32067960381753,1.45789494533034,2.85778849518766,0.590232780745105,3.26534474715058,1.7993690649756,1.49320481801239,2.85967486608775,2.64445181676952,3.26835054687603,2.10850259462632,0.992619527434635,3.4429100558993,1.77490179533724,2.08645737438383,3.36348092421695,0.12066876548773,1.49468628550036,1.51470100325846,1.46329985888842,1.80821502592181,2.6326823707927,0.421485271122782,2.56917027660002,1.89208079305648,2.25029436452176,1.17615963213595,1.11968798203854,1.90830122141767,1.89194545526296,0,2.18346185147726,1.21066414818656,0,4.55872221683721,2.92292688892347,4.51245815769124,3.01009868975042,2.38228671739879,1.21066414818656,1.74246859079401,2.96174393941102,0
"V2",2.36240353516507,0.880659154956077,1.0186919594999,4.87375434562001,3.55736464544013,3.58742557460079,3.40910391885489,3.3068665282306,0,3.71867977523218,3.69970872624039,2.36010383532177,0.551965566293221,3.57456062860458,3.384929855816,0.694071388932537,1.79059523363121,1.85621397469291,0.315955511377535,4.23284793312137,4.14973324054185,3.4986945048566,3.19689112074895,2.88377900411448,3.94845397546374,0,3.68010332773361,3.76265237880024,1.09399381349327,3.8882202828839,2.22772761494656,2.45619389081365,3.23812943877658,2.12989107484307,1.89003961256476,1.63778430589698,1.43655801061319,1.74446897760748,0.485959337849901,2.41661761027267,2.78213406395802,2.00873895962758,2.26778975618461,3.27198197337597,1.55172738861843,0.667569535267966,2.28084618177929,3.00703830333337,0,2.20642786851925,2.90122945687856,2.46126901462839,0.547905765749875,1.02188342281555,1.11841581202609,3.28512261610045,2.46058891525673,1.01606935816526,1.31498696775867,2.69044420274016,3.06143350216412,2.80377175555631,2.58171629176841,0,0.980161388166212,2.55807689091066,0.896952815371686,2.06362268573696,1.1374112726813,4.49796368641886,0.648638889729869,1.60802291519952,1.74923334850033,3.12447725089752,0.894093995358412,0.156177119742736,2.97163186677235,0.954628866070196,0.827652295927404,1.04263201999347,2.25143682421118,1.59613477207181,3.37767917181267,2.38990123827202,0.656930088108105,2.24853247680027,2.46739184510252,2.33799945258748,3.15536755610812,0.0604486635767363,1.13021202396483,2.12742875058911,1.95309400844235,1.63712324658755,2.56763743154649,0.450576614458454,1.78941718822769,0,1.36918192102104,2.55266644006753,1.99763387672033,1.75164436593293,1.85959207281728,1.84545672894236,4.17025903273908,1.44474240272018,1.89504216354899,2.68211086208101,2.26858231797841,1.0936610654947,2.01989980055572,2.44553659670452,2.73190565326976,1.99178258554919,2.12607660169793,2.60943664902214,2.08973687078165,2.5199550619069,2.82086792389425,2.34640490072775,1.85617916360543,3.64086452779681,2.40534103427762,2.21618842542915,2.62977999502455,1.63045485356176,3.20030957243336,1.10669667701838,3.561586471025,0.247732297437704,3.67465435562475,0.5976309746212,0.225701897454761,0.370267763343377,3.7735692675726,3.81075219429351,1.74842214525873,3.61576455200655,2.17759431514688,2.67881878496134,2.86653473020575,3.25587909621377,3.28536617410382,0.652818607661143,0,1.31416010045157,1.22254846902211,0,0,0,1.64021460899844,2.97640997933442,3.84510409192357,0,0,0,1.16095541924225,0,0.20476635814172,1.63216676905042,2.16431336030839,1.48639517092238,2.11969586866724,0.661367878147698,2.27644351237757,0,2.34365562914632,0,0.774370402145974,0.798964103742283,2.44977910627849,0.934715796041075,3.42517455105841,0,1.1392005862073,1.75814789523408,3.23088279636208,0,2.54048218788135,0,2.71628109459395,1.35297087458123,1.90773420364213,0.617999839710467,1.94649063243238,0.756085229612126,1.31339668292255,0.624394285231353,2.08760970904854,1.32426143909669,2.34671944711111,2.73219415393027,2.93518611026028,1.7939050065038,1.75894286101321,6.67748206110949,3.14568011465462,3.22017174426705,2.98827448386967,3.15930973905463,2.05211967072538,0.419472582263556,2.0577763394735,2.058444437633,2.61074490224999,0.639184506401191,3.49442758560045,2.65764168333886,1.88232157402928,2.27489827645869,2.69797198666728,3.00711040844402,1.79961713635313,1.38384126701836,3.35231932520289,1.6362911458898,1.98305600590444,2.79878842706306,0.345687189515127,1.22945050211059,0,1.25654533099773,1.86612487664193,2.74569306239109,0.130036861638365,2.33222415897275,2.14298522969326,2.62788451910445,1.67342735654635,1.36083787809371,2.2121875542652,1.37536295787876,1.07242225294084,2.69858649478918,1.82334818101523,0.387985447115536,3.75874837126417,1.90701493706557,4.17468800709014,1.74424913859169,2.57311957781774,0,1.16944503985614,2.60071875626675,0.625398212283235
"V3",2.57037421639941,1.60809492423214,2.10478730119491,3.97550292242692,2.35802567489652,3.02916253077079,2.58454371029189,3.04369738734421,0,3.00428376010756,3.0015659939117,1.21490261770064,0.25756632668041,2.87384530796293,2.70539305015671,0.581718562417967,2.85301729918915,1.30217178937628,1.63120590530011,3.99910983190615,3.93848086266144,3.44828649624418,2.74887286881993,3.3089912463797,3.31686222519549,0,3.41760242650411,3.02568664303454,1.54782020641293,3.82903838856296,2.19507366371127,2.54482225894614,3.61703686423172,2.50301414439617,2.33096467714509,1.8436773921319,2.00235868272805,2.94638121043057,1.02380131165955,2.41905373301718,2.76284856375329,2.39242080590009,3.09097535640559,3.26899433410377,1.13263046204868,0.988362718903004,1.83839389522846,2.00311781699521,0,1.30931707884192,1.66059408124835,3.49901629605527,1.18816229906527,2.16631893286623,0.431213142122615,3.15805667785728,2.094041162953,1.36757775956566,0.973849538976024,2.47087562284998,3.39824766789004,2.65399483760671,2.2898007577188,0,1.36929871099703,2.35084616163833,0.953185361586214,2.0332887203835,2.26516635088678,3.22508352340871,1.31218294086036,1.97248220062374,1.11195756962077,2.37114766265163,1.2056313605165,0.0307269912817443,3.21506500897461,0.657810544798321,1.11526540043902,0.445271495943547,1.96152565802859,2.0722740646075,3.30643797979069,2.0700133732824,0.416529182760667,1.62344402207611,1.35631646198137,1.47734897251746,4.62892472028962,0,1.54801003706672,2.06793830236403,1.13566174098381,1.9807092133576,2.63917752481666,0.493823668624833,0.375390782668279,0,1.91051043345825,2.24212661769447,2.56880302457325,2.63600830471391,1.40506878411318,1.19825768537622,3.71047213532394,0.776021839730731,1.72920865181361,1.64425885879706,1.37308029280052,2.33153132499636,1.30338924702064,1.61385858049178,2.27455452037774,1.0153573730431,2.18831293925661,2.2585252989576,1.98962828280509,1.12594059066076,2.47631910375287,2.30874022847134,1.0555819351376,3.13217527404801,2.06930256374385,2.13474975091983,2.36534365675755,1.08496938365689,3.04738100967771,0.43287841544793,2.88162393550938,1.20456070577734,3.40088989494636,0.163905713088126,0.251124928921193,0.349627181473757,3.4434000841708,3.06771276770833,1.41761260845273,2.87140521129265,1.04765781420235,2.16205563696209,2.4025505754841,2.92767998338949,2.89921034504237,0.709749015917069,0,0.679264254856021,1.58046864043607,3.56146533014163,2.88926648983448,3.3678288634248,2.32781622334844,3.36963868627973,3.02810988221547,1.06027960906276,0,0,2.30310143903126,0,1.96151117633776,2.32838043222496,4.42632233086364,1.96506402907446,3.46593794030427,2.49745462423384,3.40890901314992,1.58632678749013,3.8445451521965,0,1.23709558037122,2.31452830950725,2.60122719451212,0.676752744323647,0.557654674466977,0,0.938702703072172,0.389818394214278,0.611949081786376,1.278159338231,1.57138491856482,0.312844909751049,1.72905982892132,0.903909533335904,0.938702703072172,0.312844909751049,0,0,1.65189856026956,0,0.611949081786376,0.312844909751049,1.59330511954118,0.748525534237844,0.550787744568549,1.47416213759554,0.611949081786376,4.9003183594019,4.27074313269393,3.00110291278967,2.43834321710051,3.00658891764523,2.89745748803558,2.98061811542651,1.78284119461186,2.53767706344033,2.27677911895997,1.13396882517218,2.3447230236847,2.69407315949247,0,3.14823853025522,2.11948865112809,3.24163093862654,2.32607845913444,0,2.91701141741347,2.56962206898823,2.1118167270679,3.20394933168862,0.0893280560081724,2.73717054576035,0,1.68774159299136,1.84893067489614,2.35848549121479,0.14437446902364,2.88144382590111,1.38970081849184,2.02449809506699,1.08565244304841,1.15682460808589,1.49836202721793,1.49520378533545,1.05572669713002,2.54582895168302,1.37782163459992,0.888312820179215,1.65672581856866,1.21433575238187,4.451226163236,1.35119793049337,2.37253785626723,0,1.10830541787377,3.15029450740834,0.661156638426923
"V4",2.2174793025609,2.32860672621275,1.55907562385663,5.37454914229187,2.6508155789656,2.7748425207066,3.80339306779596,3.62851493654328,0,2.95446893699251,3.61598553575116,3.09410704512531,0.930208285693434,3.17089610353922,3.03751503751225,1.22985008103637,3.24051446170016,2.5757804495849,1.11089377296485,3.1264666871325,3.52693595451551,2.75673563927443,2.08829513515904,3.28700834293897,3.19600271747946,0,3.07475270717508,2.99666748349851,1.70882249168892,3.86374464481675,2.04499809038335,2.22529179934573,2.75368067506288,3.03118101964863,2.92580872130237,2.62120547031729,1.87688984979987,2.05887433936099,1.32625397768146,2.59884035221279,2.87965230816482,2.30132147111034,2.50693886681237,2.52689068839039,1.67159997930961,1.13350079634895,2.25667535368826,2.87003951127012,0,1.9887059635027,1.39298705351256,1.89804366086262,0.0979368330594649,0.445918525548881,1.79747913981776,3.57817434088139,2.01178666077302,2.68348378985388,1.44781420380366,2.48953305300556,2.04383165854373,3.45571553811003,3.14610636138878,0,1.4421842895233,2.75307900985633,1.29393892180132,2.20862853511281,2.24318387681212,2.80596028693026,1.50105629481992,3.26800775429217,3.04778858442658,2.18211159687886,1.98483730302456,0.487677182181089,2.06720421894605,0.786642478138901,1.45383708065074,0.281752735376188,2.25794699634388,2.95170046632835,2.31751595573968,3.19197710640851,0.800153891499616,3.09301542865804,2.21951732123952,2.51981380407994,2.75073985305518,0,1.88871282795737,1.37118975479633,0.653251036276571,2.65257759686493,1.63614382176562,0.441125131801769,1.24574289298043,0,1.64057557933072,2.97544038009016,1.81763076387211,2.29955272075093,1.39826434367205,2.70864129986302,4.02065518731673,0.950039734182575,3.24119031233303,2.98678645765653,3.38990612575139,2.11071953066815,2.18150610428646,3.15726309756538,2.69264146687764,2.46070212975283,3.24740047027753,3.13847983243641,2.79774549106171,1.20001811676465,2.68408195200583,2.56028974139431,2.28516087547519,3.92082214745551,2.90693960801211,2.18154518749083,1.80510649475473,2.29837457790267,2.1192615274093,0.569899631132856,2.74047088146627,1.79117798018107,2.65121634339006,0.732852141232713,1.13121391473344,0.411093762736671,2.8833132738173,3.19715613564092,1.542445058159,3.04773207099812,2.92598046297051,1.89567436189102,1.64090302503526,2.33168237470466,2.61973783838576,1.00053865204483,0,1.53300157863436,0.666037663063878,1.87918910851054,1.90096753454629,2.45161338024715,1.50342032275943,2.72291021336146,3.1066123506852,2.10167393380357,0.760015355007075,0.599204382411222,2.66693146273115,0,1.99902651685808,4.18557755657512,3.41091846840627,3.07990578030673,3.19809566140398,2.10295172418921,2.79145654790894,0.0274233201276863,3.33044995599407,0.0770390020905039,1.18440938785623,1.77819249714396,3.00072509302314,0.0520101298892169,3.84290622565648,0,0,2.39676435140335,0,0,0,0.495021142338187,3.91182886882463,2.26952815590458,0.577589621663954,1.3629939201422,0.996798914279818,1.11933097775518,0.495021142338187,1.14362476388531,3.32044037453382,2.8642399793181,0.727095057155056,1.38272516993889,3.52932586395809,2.65255380628711,1.16440318045756,3.90202653178277,0,0,0,0,0,3.55326179611673,0,2.24937039673296,0,3.42991460702106,0,3.14048302821431,2.74570619220893,2.99594840100511,1.95922753715815,0,0,2.24937039673296,2.88834350315023,0.593832845750665,2.65257115692842,3.6880363980363,0.0498135750852758,2.39862876430025,0,0.969567154109242,2.36337811352495,2.78096552983692,0.588108018635579,1.30013671021904,2.8505417517114,2.44153154906765,3.01193955568176,0.418471393402841,3.42427046266886,2.86168587486142,2.28502420458995,2.97299486090856,3.23189722744807,1.93314219093778,2.75502905011239,1.50907026553643,3.04074598472685,2.75827254185254,3.01806062246978,0,1.61344074782471,3.27377914831575,1.50280865074958
"V5",1.4041940390592,0.546236421745925,2.28248071979526,3.99955912695751,1.53907894163718,2.1104358206809,2.94729897375184,2.72940947640047,1.19223511265754,2.12439706203295,2.12411305318831,1.77981438756978,1.17822565683351,3.24225377266219,2.57289534370509,1.78629340383808,3.26095300985593,1.96092849436836,0.31453075765792,2.68312466721255,2.62365474627697,2.30691835460508,1.66663348608961,2.37001434715524,3.45937249763332,1.14984715626614,2.54208919441738,2.70477276909892,2.41688809715493,3.38474824180604,0.999480729554518,1.71650697465278,2.62873871293163,2.89313846561263,2.81968028006738,1.97005958329696,1.83392660506394,1.8645306790508,0.948448178886257,2.91889029411426,3.1552993713448,2.73384737780027,2.23804237287136,4.21943318412464,1.79193784160406,1.13154305295139,2.69587014397754,1.12533214235054,1.72390392456527,1.59858427590568,2.45841814352687,2.35792902047038,0.563170106174,0.90336045794786,2.35187520741603,3.37785038063313,2.47863293359972,0.84632306738604,1.11888107668596,2.96664086468188,4.19581564079082,3.03728262694077,2.35635968474246,1.60345447457226,1.36561473452508,2.81580020836245,0.816772015994075,2.00232278476132,1.42700945052596,3.83224973619658,0.628928720903373,1.43241668162827,1.56574073283211,2.62056171467458,0.894115376108072,0.0891538024749331,4.35235744082871,0.68594194212893,1.33306519006182,0.295805152962443,2.30173212015825,1.55951827968685,4.5068813237428,2.78635531781063,0.298073255051329,2.70328095817004,1.32614384904145,1.17610628332979,4.40828696823566,1.41936592915412,1.35364488579016,1.75210074513923,1.5517194141869,1.73328738949037,1.80733464075431,1.75858982345358,0.439862378449803,1.2801539950631,2.02793282469133,2.92984192583834,3.3584500876415,1.87812005056079,1.48542273071528,1.03912838307709,3.80953264175888,1.81385540806729,1.80177421387162,2.34126273268744,1.97428509624108,1.650423162155,1.80852777332516,2.4234815635996,2.93297275209175,1.28777703540576,3.57323665050889,3.39005980921747,2.38995480520737,1.28020735293177,3.07820735532167,2.36097078166536,3.1249345419388,3.48614929530911,2.91107701502931,2.03481697017022,3.87831448883519,1.85669627493674,4.49444514979713,0.989309978181999,1.72536139693012,0.546477599471651,2.11960476278312,0.902876865488571,0.970340450665002,0.290067617943265,2.20822109196035,2.73197731079413,1.44795177350445,2.045549827953,1.9164013000083,1.31631046897115,1.45167155190078,2.02204304725843,2.16528247519838,0.718733542527336,1.28478856191036,0.998140674539135,1.41158822993585,2.82381990658412,1.65773854752569,2.88468636797315,1.67227438986223,3.22873113046208,2.14086342628607,2.29173252473378,0.369721250992722,0.672537132522428,2.24555694802349,1.57244501752915,1.14933454540729,2.52116158560326,2.34632044518969,0.910325994760746,2.01835757386169,1.19124021481994,2.09348926867043,0.42480793490367,2.33115642451803,0.547783628856614,0.999532908735283,1.74943128527523,2.86029276206283,0.827594970563705,3.53811954002459,1.14215349565352,2.02083727739162,2.65815713193674,2.72832600699328,1.63852589670133,1.67283690847539,1.04006497583609,3.76503880370447,1.67645841775516,1.58230628689904,1.73719732993302,2.30443289502404,1.6065794749206,2.75795905009098,0.263220914555187,2.16552020749247,0.501080533862939,2.44431575398501,1.44417852571065,2.17174192994356,1.93187797484149,2.10279718042494,6.05403665169833,1.23787558014091,3.29343866992842,3.45528019719645,0.708022093822349,0.294779116114071,2.46182125307149,0,1.06808416973016,1.33265879937548,0.294779116114071,0,1.48834996795251,1.31979063872895,0,3.70050022930161,3.08446032787108,1.23787558014091,2.13074643154747,2.73443067958193,0.37379895282933,2.34096179914383,3.36203217046602,0.0855885807926038,2.41143072692685,1.10637736389666,1.91236368612568,1.67124961916972,1.29888521828594,0.309665119728332,1.11466441857632,1.83699599000813,0.944015508583274,2.67157418276892,0.47585385794071,2.38391612149443,2.16145770540775,0,2.73210566520994,0,1.23367714627848,4.80579071456273,3.83028055071604,1.72498205070961,2.89112010647429,0.689912944627125,1.21082413908276,0.4038053566898,2.9502635731076,0.40331011349051
